year|rank|song_title|artist|spotify_track_id|spotify_song_name|spotify_url|artist_name|artist_image|artist_genres|release_date|popularity|duration_ms|explicit|danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|mapped_genres|norm_genres|duration_s|loudness_scaled
2014|1|Happy|Pharrell Williams|60nZcImufyMA1MKQY3dcCH|"Happy - From ""Despicable Me 2"""|https://open.spotify.com/track/60nZcImufyMA1MKQY3dcCH|Pharrell Williams|https://i.scdn.co/image/ab6761610000e5ebf0789cd783c20985ec3deb4e|Pop|2014-03-03|80|232720|0|0.647|0.822|5|-4.662|0|0.183|0.219|0.0|0.0908|0.962|160.019|['Pop']|Pop|233|0.9223
2014|2|Dark Horse|Katy Perry Featuring Juicy J|4jbmgIyjGoXjY01XxatOx6|Dark Horse|https://open.spotify.com/track/4jbmgIyjGoXjY01XxatOx6|Katy Perry|https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6|Pop|2013-01-01|79|215672|0|0.647|0.585|6|-6.123|1|0.0512|0.00314|0.0|0.165|0.353|131.934|['Pop']|Pop|216|0.89795
2014|3|All Of Me|John Legend|3U4isOIWM3VvDubwSI3y7a|All of Me|https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a|John Legend|https://i.scdn.co/image/ab6761610000e5eb01784e44ffd1a339350f4417|Pop, R&B/Soul|2013-08-30|84|269560|0|0.422|0.264|8|-7.064|1|0.0322|0.922|0.0|0.132|0.331|119.93|['Pop', 'R&B/Soul']|Pop|270|0.8822666666666666
2014|4|Fancy|Iggy Azalea Featuring Charli XCX|3oiMJQAWVaxSubJ7b2VUtX|Fancy|https://open.spotify.com/track/3oiMJQAWVaxSubJ7b2VUtX|Iggy Azalea|https://i.scdn.co/image/ab6761610000e5eb698a6abf2897a8fc8283cc0c|Pop, Other|2014-01-01|66|199938|1|0.912|0.716|10|-4.141|0|0.0698|0.0904|0.0|0.0491|0.377|94.981|['Pop', 'Other']|Pop|200|0.9309833333333334
2014|5|Counting Stars|OneRepublic|2tpWsVSb9UEmDRxAl1zhX1|Counting Stars|https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1|OneRepublic|https://i.scdn.co/image/ab6761610000e5eb57138b98e7ddd5a86ee97a9b|Pop, Rock/Alternative|2013-01-01|86|257265|0|0.663|0.706|1|-4.972|0|0.0383|0.0654|0.0|0.118|0.474|122.013|['Pop', 'Rock/Alternative']|Pop|257|0.9171333333333334
2014|6|Talk Dirty|Jason Derulo Featuring 2 Chainz|6g6A7qNhTfUgOSH7ROOxTD|Talk Dirty (feat. 2 Chainz)|https://open.spotify.com/track/6g6A7qNhTfUgOSH7ROOxTD|Jason Derulo|https://i.scdn.co/image/ab6761610000e5eb62fa38af4bdc7322b2103493|Pop|2013-09-10|65|177685|1|0.76|0.652|6|-7.321|1|0.232|0.0348|0.0|0.307|0.759|100.315|['Pop']|Pop|178|0.8779833333333333
2014|7|Rude|MAGIC!|6RtPijgfPKROxEzTHNRiDp|Rude|https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp|MAGIC!|https://i.scdn.co/image/ab6761610000e5eb8b68d29a8713b8260aa18e19|Pop, Reggae/Caribbean|2014-06-25|83|224840|0|0.773|0.758|1|-4.993|1|0.0381|0.0422|0.0|0.305|0.925|144.033|['Pop', 'Reggae/Caribbean']|Pop|225|0.9167833333333333
2014|8|All About That Bass|Meghan Trainor|5jE48hhRu8E6zBDPRSkEq7|All About That Bass|https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7|Meghan Trainor|https://i.scdn.co/image/ab6761610000e5eb365984489dac7a79eac204e3|Pop, Hip Hop/Rap|2015-01-09|73|187920|1|0.807|0.887|9|-3.726|1|0.0503|0.0573|2.87e-06|0.124|0.961|134.052|['Pop', 'Hip Hop/Rap']|Pop|188|0.9379000000000001
2014|9|Problem|Ariana Grande Featuring Iggy Azalea|4jwPNgd0ux1wE4TgETVIT3|Problem|https://open.spotify.com/track/4jwPNgd0ux1wE4TgETVIT3|Ariana Grande|https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0|Pop|2024-08-22|51|193993|0|0.667|0.802|4|-5.314|1|0.184|0.0161|2.94e-05|0.117|0.646|103.035|['Pop']|Pop|194|0.9114333333333333
2014|10|Stay With Me|Sam Smith|5Nm9ERjJZ5oyfXZTECKmRt|Stay With Me|https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt|Sam Smith|https://i.scdn.co/image/ab6761610000e5ebf057d1dce23e7f4d5d0f32e5|Pop|2014-05-26|83|172723|0|0.413|0.42|0|-6.444|1|0.0416|0.588|6.39e-05|0.11|0.185|84.126|['Pop']|Pop|173|0.8926
2014|11|Timber|Pitbull Featuring Ke$ha|3cHyrEgdyYRjgJKSOiOtcS|Timber|https://open.spotify.com/track/3cHyrEgdyYRjgJKSOiOtcS|Pitbull|https://i.scdn.co/image/ab6761610000e5ebee07b5820dd91d15d397e29c|Pop, Hip Hop/Rap|2012-01-01|83|204160|0|0.581|0.963|11|-4.087|1|0.0981|0.0295|0.0|0.139|0.788|129.992|['Pop', 'Hip Hop/Rap']|Pop|204|0.9318833333333333
2014|12|Pompeii|Bastille|3gbBpTdY8lnQwqxNCcf795|Pompeii|https://open.spotify.com/track/3gbBpTdY8lnQwqxNCcf795|Bastille|https://i.scdn.co/image/ab6761610000e5eb309dcd7ca7e0a05c419ea52a|Pop, Rock/Alternative, Other|2013-01-01|70|214147|0|0.679|0.715|9|-6.383|1|0.0407|0.0755|0.0|0.271|0.571|127.435|['Pop', 'Rock/Alternative', 'Other']|Pop|214|0.8936166666666666
2014|13|Shake It Off|Taylor Swift|5xTtaWoae3wi06K5WfVUUH|Shake It Off|https://open.spotify.com/track/5xTtaWoae3wi06K5WfVUUH|Taylor Swift|https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676|Pop|2014-10-27|70|219200|0|0.647|0.785|7|-5.414|1|0.165|0.0561|0.0|0.148|0.943|160.015|['Pop']|Pop|219|0.9097666666666666
2014|14|Am I Wrong|Nico & Vinz|1fidCEsYlaVE3pHwKCvpFZ|Am I Wrong|https://open.spotify.com/track/1fidCEsYlaVE3pHwKCvpFZ|Nico & Vinz|https://i.scdn.co/image/ab6761610000e5eb606d0660ba65b91a1d891154|World Music|2014-01-01|78|245866|0|0.729|0.675|8|-6.003|1|0.0312|0.175|1.58e-06|0.55|0.779|119.968|['World Music']|World Music|246|0.89995
2014|15|Turn Down For What|DJ Snake & Lil Jon|67awxiNHNyjMXhVgsHuIrs|Turn Down for What|https://open.spotify.com/track/67awxiNHNyjMXhVgsHuIrs|DJ Snake|https://i.scdn.co/image/ab6761610000e5ebca97cf089968b569e29d795c|Other, Pop, Electronic/Dance|2013-12-18|70|213733|0|0.818|0.799|1|-4.1|0|0.156|0.00107|0.128|0.057|0.0815|100.014|['Other', 'Pop', 'Electronic/Dance']|Other|214|0.9316666666666666
2014|16|The Monster|Eminem Featuring Rihanna|48RrDBpOSSl1aLVCalGl5C|The Monster|https://open.spotify.com/track/48RrDBpOSSl1aLVCalGl5C|Eminem|https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b|Hip Hop/Rap|2013-11-05|78|250188|1|0.781|0.853|1|-3.68|0|0.0714|0.0526|0.0|0.12|0.626|110.046|['Hip Hop/Rap']|Hip Hop/Rap|250|0.9386666666666666
2014|17|Say Something|A Great Big World & Christina Aguilera|6Vc5wAMmXdKIAM7WUoEb7N|Say Something|https://open.spotify.com/track/6Vc5wAMmXdKIAM7WUoEb7N|A Great Big World|https://i.scdn.co/image/ab6761610000e5eb46416642da7b30327821d26e|Pop, Rock/Alternative, Other|2014-01-20|69|229400|0|0.407|0.147|2|-8.822|1|0.0355|0.857|2.89e-06|0.0913|0.0765|141.284|['Pop', 'Rock/Alternative', 'Other']|Pop|229|0.8529666666666667
2014|18|Team|Lorde|3G6hD9B2ZHOsgf4WfNu7X1|Team|https://open.spotify.com/track/3G6hD9B2ZHOsgf4WfNu7X1|Lorde|https://i.scdn.co/image/ab6761610000e5ebc4902f080d3620b3e6da80c3|Pop, Other|2013-09-27|75|193058|0|0.691|0.578|6|-7.436|1|0.106|0.167|0.0|0.305|0.412|99.984|['Pop', 'Other']|Pop|193|0.8760666666666667
2014|19|Let Her Go|Passenger|1KxwZYyzWNyZSRyErj2ojT|Let Her Go|https://open.spotify.com/track/1KxwZYyzWNyZSRyErj2ojT|Passenger|https://i.scdn.co/image/ab6761610000e5eb3eb6f55c271d954cc871954f|Country/Folk, Pop|2012-08-28|73|252733|0|0.479|0.545|7|-7.346|1|0.0688|0.365|0.0|0.0963|0.243|74.897|['Country/Folk', 'Pop']|Country/Folk|253|0.8775666666666666
2014|20|Royals|Lorde|2dLLR6qlu5UJ5gk0dKz0h3|Royals|https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3|Lorde|https://i.scdn.co/image/ab6761610000e5ebc4902f080d3620b3e6da80c3|Pop, Other|2013-09-27|76|190185|0|0.674|0.426|7|-9.504|1|0.122|0.12|0.0|0.132|0.337|84.876|['Pop', 'Other']|Pop|190|0.8416
2014|21|Let It Go|Idina Menzel|0qcr5FMsEO85NAQjrlDRKo|"Let It Go - From ""Frozen""/Soundtrack Version"|https://open.spotify.com/track/0qcr5FMsEO85NAQjrlDRKo|Idina Menzel|https://i.scdn.co/image/ab6761610000e5eb163f66fedf73f7d1759cea61|Other|2013-01-01|75|223840|0|0.543|0.485|8|-6.79|1|0.0305|0.555|0.0|0.12|0.372|136.961|['Other']|Other|224|0.8868333333333334
2014|22|Wake Me Up!|Avicii|0nrRP2bk19rLc0orkWPQk2|Wake Me Up|https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2|Avicii|https://i.scdn.co/image/ab6761610000e5ebae07171f989fb39736674113|Other, Pop, Electronic/Dance|2013-01-01|86|247426|0|0.532|0.783|2|-5.697|1|0.0523|0.0038|0.0012|0.161|0.643|124.08|['Other', 'Pop', 'Electronic/Dance']|Other|247|0.9050499999999999
2014|23|Demons|Imagine Dragons|3LlAyCYU26dvFZBDUIMb7a|Demons|https://open.spotify.com/track/3LlAyCYU26dvFZBDUIMb7a|Imagine Dragons|https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38|Pop, Rock/Alternative|2012-09-04|74|175200|0|0.5|0.71|3|-3.015|1|0.0339|0.19|0.00025|0.329|0.419|89.929|['Pop', 'Rock/Alternative']|Pop|175|0.94975
2014|24|Story Of My Life|One Direction|4nVBt6MZDDP6tRVdQTgxJg|Story of My Life|https://open.spotify.com/track/4nVBt6MZDDP6tRVdQTgxJg|One Direction|https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8|Pop, Other|2013-11-25|83|245493|0|0.6|0.663|3|-5.802|1|0.0477|0.225|0.0|0.119|0.286|121.07|['Pop', 'Other']|Pop|245|0.9033
2014|25|Chandelier|Sia|2s1sdSqGcKxpPr5lCl7jAV|Chandelier|https://open.spotify.com/track/2s1sdSqGcKxpPr5lCl7jAV|Sia|https://i.scdn.co/image/ab6761610000e5eb7c997fe6951bc0926f09ba38|Pop|2015-05-04|70|216120|0|0.399|0.787|1|-2.88|1|0.0499|0.0197|6.07e-05|0.0685|0.572|117.089|['Pop']|Pop|216|0.952
2014|26|Black Widow|Iggy Azalea Featuring Rita Ora|7pNC5ZIKtwUK0ReSpM3P9f|Black Widow|https://open.spotify.com/track/7pNC5ZIKtwUK0ReSpM3P9f|Iggy Azalea|https://i.scdn.co/image/ab6761610000e5eb698a6abf2897a8fc8283cc0c|Pop, Other|2014-01-01|64|209423|1|0.74|0.72|3|-3.753|0|0.158|0.188|0.000386|0.109|0.512|164.014|['Pop', 'Other']|Pop|209|0.93745
2014|27|Bang Bang|Jessie J, Ariana Grande & Nicki Minaj|0puf9yIluy9W0vpMEUoAnN|Bang Bang|https://open.spotify.com/track/0puf9yIluy9W0vpMEUoAnN|Jessie J|https://i.scdn.co/image/ab6761610000e5eb91f0dd753c09e051675a1ca6|Pop|2014-10-10|78|199386|0|0.706|0.786|0|-3.417|0|0.091|0.26|0.0|0.38|0.751|150.028|['Pop']|Pop|199|0.9430499999999999
2014|28|Latch|Disclosure Featuring Sam Smith|1DunhgeZSEgWiIYbHqXl0c|Latch|https://open.spotify.com/track/1DunhgeZSEgWiIYbHqXl0c|Disclosure|https://i.scdn.co/image/ab6761610000e5eba1ad57b6dbd3e836302efae0|Other, Electronic/Dance|2013-06-03|72|255866|0|0.73|0.735|1|-5.451|1|0.0923|0.0176|0.000189|0.089|0.541|121.985|['Other', 'Electronic/Dance']|Other|256|0.90915
2014|29|Maps|Maroon 5|4gbVRS8gloEluzf0GzDOFc|Maps|https://open.spotify.com/track/4gbVRS8gloEluzf0GzDOFc|Maroon 5|https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77|Pop|2014-09-02|84|189960|0|0.742|0.713|1|-5.522|0|0.0303|0.0205|0.0|0.059|0.879|120.032|['Pop']|Pop|190|0.9079666666666667
2014|30|Loyal|Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga|5BrTUo0xP1wKXLJWUaGFtk|Loyal (feat. Lil Wayne & Tyga)|https://open.spotify.com/track/5BrTUo0xP1wKXLJWUaGFtk|Chris Brown|https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728|R&B/Soul, Hip Hop/Rap|2014-09-16|74|264946|1|0.841|0.522|10|-5.963|0|0.049|0.0168|1.37e-06|0.188|0.616|99.059|['R&B/Soul', 'Hip Hop/Rap']|R&B/Soul|265|0.9006166666666666
2014|31|Best Day Of My Life|American Authors|5Hroj5K7vLpIG4FNCRIjbP|Best Day Of My Life|https://open.spotify.com/track/5Hroj5K7vLpIG4FNCRIjbP|American Authors|https://i.scdn.co/image/ab6761610000e5eb76fa6126d926bd6302239aba|Rock/Alternative|2014-01-01|78|194240|0|0.673|0.902|2|-2.392|1|0.0346|0.0591|0.000227|0.0558|0.536|100.012|['Rock/Alternative']|Rock/Alternative|194|0.9601333333333333
2014|32|Habits (Stay High)|Tove Lo|14OxJlLdcHNpgsm4DRwDOB|Habits (Stay High)|https://open.spotify.com/track/14OxJlLdcHNpgsm4DRwDOB|Tove Lo|https://i.scdn.co/image/ab6761610000e5eb2360c963315739fc33b01687|Pop, Other|2014-01-01|73|209160|0|0.729|0.65|5|-3.539|1|0.0313|0.0702|6.69e-05|0.0829|0.347|110.02|['Pop', 'Other']|Pop|209|0.9410166666666666
2014|33|Summer|Calvin Harris|6YUTL4dYpB9xZO5qExPf05|Summer|https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05|Calvin Harris|https://i.scdn.co/image/ab6761610000e5eb014a3c1730d960c66396ed63|Other, Pop, Electronic/Dance|2014-10-31|85|222533|0|0.596|0.856|4|-3.556|0|0.0346|0.0211|0.0178|0.141|0.743|127.949|['Other', 'Pop', 'Electronic/Dance']|Other|223|0.9407333333333334
2014|34|Boom Clap|Charli xcx|0Y1MWB026LYxGvhq4EcMiC|Boom Clap|https://open.spotify.com/track/0Y1MWB026LYxGvhq4EcMiC|Charli xcx|https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838|Pop, Other|2014-12-15|63|169866|0|0.659|0.911|4|-2.28|1|0.0786|0.154|0.000304|0.191|0.576|91.999|['Pop', 'Other']|Pop|170|0.962
2014|35|Drunk In Love|Beyonce Featuring Jay Z|6jG2YzhxptolDzLHTGLt7S|Drunk in Love (feat. Jay-Z)|https://open.spotify.com/track/6jG2YzhxptolDzLHTGLt7S?si=bd2bdcca157e4e02|Beyoncé|https://i.scdn.co/image/ab6761610000e5eb247f44069c0bd1781df2f785|R&B/Soul, Pop|2014-11-24|72|323480|1|0.583|0.621|5|-6.902|0|0.0479|0.00972|0.00106|0.181|0.399|140.036|['R&B/Soul', 'Pop']|R&B/Soul|323|0.8849666666666667
2014|36|Anaconda|Nicki Minaj|794F99D5BQHS5ZGRXAs7I5|Anaconda|https://open.spotify.com/track/794F99D5BQHS5ZGRXAs7I5|Nicki Minaj|https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd|Pop, Hip Hop/Rap|2014-12-15|60|260239|1|0.964|0.605|9|-6.223|1|0.179|0.0668|7.78e-06|0.214|0.646|129.996|['Pop', 'Hip Hop/Rap']|Pop|260|0.8962833333333333
2014|37|Break Free|Ariana Grande Featuring Zedd|12KUFSHFgT0XCoiSlvdQi4|Break Free|https://open.spotify.com/track/12KUFSHFgT0XCoiSlvdQi4|Ariana Grande|https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0|Pop|2014-08-22|76|214840|0|0.686|0.702|7|-5.325|0|0.0455|0.00637|4.46e-05|0.204|0.29|129.948|['Pop']|Pop|215|0.91125
2014|38|Bailando|Enrique Iglesias Featuring Descemer Bueno & Gente de Zona|32lm3769IRfcnrQV11LO4E|Bailando - Spanish Version|https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E|Enrique Iglesias|https://i.scdn.co/image/ab6761610000e5eb95bd4e059ac547c2c6eb1da7|Latin, Pop, Other|2014-01-01|67|243413|0|0.723|0.777|7|-3.503|1|0.108|0.0426|3.68e-06|0.0451|0.961|91.017|['Latin', 'Pop', 'Other']|Latin|243|0.9416166666666667
2014|39|Burn|Ellie Goulding|5lF0pHbsJ0QqyIrLweHJPW|Burn|https://open.spotify.com/track/5lF0pHbsJ0QqyIrLweHJPW|Ellie Goulding|https://i.scdn.co/image/ab6761610000e5ebc3cd7dc428871e8985d62b9a|Other, Pop, Electronic/Dance|2012-10-12|74|231213|0|0.313|0.76|10|-5.049|0|0.0616|0.3|0.0|0.105|0.343|86.735|['Other', 'Pop', 'Electronic/Dance']|Other|231|0.91585
2014|40|Wiggle|Jason Derulo Featuring Snoop Dogg|2sLwPnIP3CUVmIuHranJZU|Wiggle (feat. Snoop Dogg)|https://open.spotify.com/track/2sLwPnIP3CUVmIuHranJZU|Jason Derulo|https://i.scdn.co/image/ab6761610000e5eb62fa38af4bdc7322b2103493|Pop|2013-09-10|54|193295|0|0.697|0.621|9|-6.886|0|0.25|0.0802|0.0|0.162|0.721|81.946|['Pop']|Pop|193|0.8852333333333333
2014|41|Rather Be|Clean Bandit Featuring Jess Glynne|0am001WwFBVGDGLwRh3ixi|Rather Be (feat. Jess Glynne)|https://open.spotify.com/track/0am001WwFBVGDGLwRh3ixi|Clean Bandit|https://i.scdn.co/image/ab6761610000e5eb70d80b8ab8e193aef64223ec|Pop, Other|2014-06-02|64|227833|0|0.799|0.586|11|-6.735|1|0.0377|0.162|2.03e-06|0.193|0.549|120.97|['Pop', 'Other']|Pop|228|0.88775
2014|42|Don't Tell 'Em|Jeremih Featuring YG|0Dc7J9VPV4eOInoxUiZrsL|Don't Tell 'Em|https://open.spotify.com/track/0Dc7J9VPV4eOInoxUiZrsL|Jeremih|https://i.scdn.co/image/ab6761610000e5eb8ddeab89a67542470e2631c8|R&B/Soul, Hip Hop/Rap|2015-12-04|72|266840|1|0.856|0.527|2|-5.225|1|0.0997|0.392|0.0|0.11|0.386|98.052|['R&B/Soul', 'Hip Hop/Rap']|R&B/Soul|267|0.9129166666666666
2014|43|Show Me|Kid Ink Featuring Chris Brown|4q6dqyGM25sKFU8nYAGRe4|Show Me (feat. Chris Brown)|https://open.spotify.com/track/4q6dqyGM25sKFU8nYAGRe4|Kid Ink|https://i.scdn.co/image/ab6761610000e5eb15a85a7957cac2c370e713ab|Hip Hop/Rap|2014-01-06|68|217800|1|0.711|0.508|7|-7.299|1|0.0502|0.0355|0.0|0.141|0.663|98.098|['Hip Hop/Rap']|Hip Hop/Rap|218|0.87835
2014|44|Wrecking Ball|Miley Cyrus|2vwlzO0Qp8kfEtzTsCXfyE|Wrecking Ball|https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE|Miley Cyrus|https://i.scdn.co/image/ab6761610000e5ebb4ba86c361191d48cbeb4b32|Pop|2013-10-04|78|221360|0|0.53|0.422|5|-6.262|1|0.0342|0.407|0.0|0.107|0.349|119.964|['Pop']|Pop|221|0.8956333333333333
2014|45|Not A Bad Thing|Justin Timberlake|3nB82yGjtbQFSU0JLAwLRH|Not a Bad Thing|https://open.spotify.com/track/3nB82yGjtbQFSU0JLAwLRH|Justin Timberlake|https://i.scdn.co/image/ab6761610000e5eb7a5cfe2597665a3d160e805e|Pop|2013-09-27|53|688453|1|0.308|0.563|0|-9.169|1|0.0719|0.527|4.58e-06|0.134|0.109|85.901|['Pop']|Pop|688|0.8471833333333334
2014|46|Roar|Katy Perry|27tNWlhdAryQY04Gb2ZhUI|Roar|https://open.spotify.com/track/27tNWlhdAryQY04Gb2ZhUI|Katy Perry|https://i.scdn.co/image/ab6761610000e5eb5e5f676a99a81dba06cc3db6|Pop|2013-01-01|78|223546|0|0.671|0.771|7|-4.821|0|0.0316|0.00492|7.28e-06|0.354|0.436|90.003|['Pop']|Pop|224|0.9196500000000001
2014|47|Ain't It Fun|Paramore|1j8z4TTjJ1YOdoFEDwJTQa|Ain't It Fun|https://open.spotify.com/track/1j8z4TTjJ1YOdoFEDwJTQa|Paramore|https://i.scdn.co/image/ab6761610000e5ebb10c34546a4ca2d7faeb8865|Pop, Rock/Alternative, Other|2013-04-05|73|296520|0|0.61|0.893|9|-3.681|1|0.0921|0.154|4.41e-05|0.021|0.673|104.031|['Pop', 'Rock/Alternative', 'Other']|Pop|297|0.9386500000000001
2014|48|The Man|Aloe Blacc|4e6ZN0EcEqYx74BTC5xQzy|The Man|https://open.spotify.com/track/4e6ZN0EcEqYx74BTC5xQzy|Aloe Blacc|https://i.scdn.co/image/ab6761610000e5eb3cfed41e61c6a6a3e19edd07|R&B/Soul|2013-01-01|63|255906|0|0.533|0.755|11|-7.25|0|0.0419|0.0332|0.0|0.233|0.472|86.034|['R&B/Soul']|R&B/Soul|256|0.8791666666666667
2014|49|This Is How We Roll|Florida Georgia Line Featuring Luke Bryan|2TR7A4ulH9R1PNwMyd8o8U|This Is How We Roll|https://open.spotify.com/track/2TR7A4ulH9R1PNwMyd8o8U|Florida Georgia Line|https://i.scdn.co/image/ab6761610000e5ebaa2d9bd207a62adc3edf6631|Country/Folk, Other|2013-01-01|69|220906|0|0.555|0.931|8|-2.969|1|0.0367|0.0162|0.0|0.405|0.723|132.073|['Country/Folk', 'Other']|Country/Folk|221|0.9505166666666667
2014|50|Classic|MKTO|6FE2iI43OZnszFLuLtvvmg|Classic|https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg|MKTO|https://i.scdn.co/image/ab6761610000e5ebbc861f3d1ba68614d3a301b4|Pop|2012-01-01|80|175426|0|0.72|0.791|1|-4.689|1|0.124|0.0384|0.0|0.157|0.756|102.071|['Pop']|Pop|175|0.92185
2014|51|A Sky Full Of Stars|Coldplay|0FDzzruyVECATHXKHFs9eJ|A Sky Full of Stars|https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ|Coldplay|https://i.scdn.co/image/ab6761610000e5eb1ba8fc5f5c73e7e9313cc6eb|Pop, Other|2014-05-19|88|267866|0|0.545|0.675|6|-6.474|1|0.0279|0.00617|0.00197|0.209|0.162|124.97|['Pop', 'Other']|Pop|268|0.8920999999999999
2014|52|Don't|Ed Sheeran|1huvTbEYtgltjQRXzrNKGi|Don't|https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi|Ed Sheeran|https://i.scdn.co/image/ab6761610000e5eb3bcef85e105dfc42399ef0ba|Pop, Other|2014-06-21|70|219840|0|0.806|0.608|1|-7.008|1|0.0659|0.0113|0.0|0.635|0.849|95.049|['Pop', 'Other']|Pop|220|0.8832
2014|53|Na Na|Trey Songz|5maiP9UMnTSgoxPX8X3bdz|Na Na|https://open.spotify.com/track/5maiP9UMnTSgoxPX8X3bdz|Trey Songz|https://i.scdn.co/image/ab6761610000e5ebfd7cca32a58a9bb263fb5c4a|R&B/Soul, Pop, Hip Hop/Rap|2014-07-01|62|231906|0|0.67|0.476|9|-6.253|0|0.0406|0.328|0.0|0.104|0.235|96.975|['R&B/Soul', 'Pop', 'Hip Hop/Rap']|R&B/Soul|232|0.8957833333333334
2014|54|Hot Boy|Bobby Shmurda|0rFke7eNFHbGuGJUdRgjB2|Hot Boy|https://open.spotify.com/track/0rFke7eNFHbGuGJUdRgjB2|Bobby Shmurda|https://i.scdn.co/image/ab6761610000e5ebee12e6771607433caee705a3|Hip Hop/Rap|2014-07-25|34|194561|0|0.859|0.5|9|-7.628|1|0.347|0.042|1.6e-05|0.0616|0.186|83.981|['Hip Hop/Rap']|Hip Hop/Rap|195|0.8728666666666667
2014|55|Hold On, We're Going Home|Drake Featuring Majid Jordan|2aSC2xhRxOLiiZZVjhbylH|Hold On, We're Going Home|https://open.spotify.com/track/2aSC2xhRxOLiiZZVjhbylH|Drake|https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9|Pop, Hip Hop/Rap|2013-01-01|71|227880|0|0.777|0.414|6|-7.44|0|0.0946|0.00421|2.73e-05|0.0724|0.287|100.002|['Pop', 'Hip Hop/Rap']|Pop|228|0.876
2014|56|Sing|Ed Sheeran|6K8qKeWo5MsFED7wCR6Kop|Sing|https://open.spotify.com/track/6K8qKeWo5MsFED7wCR6Kop|Ed Sheeran|https://i.scdn.co/image/ab6761610000e5eb3bcef85e105dfc42399ef0ba|Pop, Other|2014-06-21|68|235382|0|0.818|0.67|8|-4.451|0|0.0472|0.304|1.22e-06|0.0601|0.939|119.988|['Pop', 'Other']|Pop|235|0.9258166666666666
2014|57|Radioactive|Imagine Dragons|4G8gkOterJn0Ywt6uhqbhp|Radioactive|https://open.spotify.com/track/4G8gkOterJn0Ywt6uhqbhp|Imagine Dragons|https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38|Pop, Rock/Alternative|2012-09-04|73|186813|0|0.448|0.784|9|-3.686|1|0.0625|0.0999|0.000108|0.668|0.237|136.239|['Pop', 'Rock/Alternative']|Pop|187|0.9385666666666667
2014|58|My Hitta|YG Featuring Jeezy & Rich Homie Quan|5G47DlluL671zo0k3OhoSm|My Hitta|https://open.spotify.com/track/5G47DlluL671zo0k3OhoSm|YG|https://i.scdn.co/image/ab6761610000e5ebc28a1368220e0da021f8433c|Hip Hop/Rap|2013-01-01|26|236093|0|0.763|0.504|10|-6.781|0|0.106|0.133|0.0|0.143|0.677|85.549|['Hip Hop/Rap']|Hip Hop/Rap|236|0.8869833333333333
2014|59|Cool Kids|Echosmith|13P5rwmk2EsoFRIz9UCeh9|Cool Kids|https://open.spotify.com/track/13P5rwmk2EsoFRIz9UCeh9|Echosmith|https://i.scdn.co/image/ab6761610000e5eb95ccad9629c72ea825615533|Pop, Other|2013-10-04|71|237626|0|0.719|0.671|8|-6.279|1|0.0336|0.0372|8.21e-06|0.12|0.786|130.027|['Pop', 'Other']|Pop|238|0.8953500000000001
2014|60|Hey Brother|Avicii|4lhqb6JvbHId48OUJGwymk|Hey Brother|https://open.spotify.com/track/4lhqb6JvbHId48OUJGwymk|Avicii|https://i.scdn.co/image/ab6761610000e5ebae07171f989fb39736674113|Other, Pop, Electronic/Dance|2013-01-01|77|255093|0|0.545|0.78|7|-4.867|0|0.0436|0.0309|4.64e-05|0.0828|0.458|125.014|['Other', 'Pop', 'Electronic/Dance']|Other|255|0.9188833333333334
